aX,aY,aZ,gX,gY,gZ
0.139,-0.070,-0.008,-41.992,115.784,5.798
0.130,0.079,-0.157,-46.082,106.995,9.216
0.131,0.139,-0.230,-52.063,99.548,8.179
0.170,0.089,-0.235,-58.228,80.566,-3.723
0.190,0.068,-0.175,-62.317,70.068,-7.141
0.206,0.107,-0.118,-69.702,55.603,-3.784
0.228,0.119,-0.115,-61.951,50.964,-4.700
0.239,0.088,-0.160,-40.771,40.894,-3.052
0.238,0.132,-0.366,-33.691,33.264,2.380
0.230,0.173,-0.496,-29.724,5.981,10.132
0.188,0.253,-0.556,-24.292,-14.404,10.803
0.156,0.312,-0.505,6.836,-58.838,7.751
0.121,0.389,-0.330,9.766,-76.660,0.061
0.101,0.387,-0.268,-5.798,-93.201,-30.640
0.016,0.208,-0.343,11.780,-104.431,-47.852
-0.022,-0.049,-0.370,69.275,-184.692,-57.434
-0.066,-0.464,0.046,75.623,-247.864,-39.185
-0.072,-0.415,0.363,49.927,-317.444,19.226
-0.041,0.295,0.898,29.114,-313.049,33.264
-0.037,0.531,1.072,8.423,-289.551,22.217
-0.019,0.328,1.136,-15.015,-230.713,-28.687
-0.050,0.172,1.100,-13.855,-218.506,-49.133
-0.036,0.104,1.147,-11.108,-231.750,-53.162
-0.019,0.164,1.230,14.343,-269.531,-40.771
-0.114,0.226,1.348,25.940,-281.311,-27.893
-0.139,0.317,1.477,26.367,-288.269,-11.169
-0.177,0.408,1.864,21.912,-275.696,-18.921
-0.193,0.076,1.908,11.353,-207.397,-44.128
-0.186,-0.040,1.799,-5.554,-158.569,-39.490
-0.173,0.002,1.745,-8.118,-160.095,-31.250
-0.168,0.044,1.797,2.075,-166.687,-24.902
-0.152,0.119,1.887,6.653,-159.729,-23.682
-0.152,0.166,1.858,12.268,-129.272,-21.851
-0.173,0.192,1.716,11.353,-115.906,-20.874
-0.191,0.170,1.679,9.949,-97.229,-17.029
-0.242,0.077,1.537,13.977,-86.548,-14.954
-0.270,0.049,1.417,16.357,-73.486,-8.301
-0.286,0.075,1.349,10.681,-76.050,-5.249
-0.285,0.119,1.419,4.517,-77.637,-3.418
-0.280,0.226,1.503,3.723,-67.810,-5.920
-0.297,0.199,1.440,2.808,-24.231,-15.198
-0.326,0.021,1.155,3.723,-4.639,-17.029
-0.365,0.249,2.119,-25.879,1.343,21.423
-0.409,0.250,2.262,-53.040,32.715,11.047
-0.493,0.183,2.498,-61.035,52.917,5.615
-0.513,0.120,2.514,-67.566,100.037,-1.099
-0.537,-0.074,2.408,-71.655,120.483,-2.869
-0.553,-0.151,2.355,-86.548,152.344,1.282
-0.581,-0.148,2.253,-90.698,166.687,7.996
-0.562,-0.138,2.051,-86.792,196.899,17.517
-0.567,-0.153,1.922,-85.876,211.609,20.813
-0.605,-0.173,1.674,-91.736,236.938,27.039
-0.617,-0.168,1.511,-93.018,247.437,29.419
-0.584,-0.172,1.037,-90.454,256.897,36.438
-0.551,-0.171,0.815,-94.971,252.197,40.283
-0.513,-0.176,0.660,-115.112,223.328,40.649
-0.463,-0.039,0.627,-128.906,209.534,40.222
-0.438,0.119,0.695,-141.785,222.656,23.804
-0.392,0.188,0.559,-134.460,239.624,3.845
-0.383,0.132,0.420,-94.238,239.624,-18.616
-0.358,0.009,0.223,-85.144,234.680,-25.452
-0.323,-0.023,0.156,-88.074,222.046,-29.175
-0.250,0.036,0.069,-90.454,208.801,-22.766
-0.219,0.132,0.035,-88.257,175.659,-8.850
-0.173,0.225,-0.086,-76.477,158.264,-8.850
-0.156,0.211,-0.200,-65.735,126.282,-13.123
-0.141,0.229,-0.407,-71.716,110.168,-11.963
-0.118,0.280,-0.459,-70.374,72.327,-12.268
-0.053,0.308,-0.435,-52.795,50.110,-18.433
-0.044,0.240,-0.425,-0.977,10.376,-26.428
-0.017,0.276,-0.589,14.587,-5.798,-23.621
0.006,0.308,-0.627,15.564,-43.762,-29.175
0.018,0.274,-0.526,6.409,-61.340,-33.630
0.005,0.236,-0.427,-3.235,-87.524,-35.522
0.004,0.216,-0.314,7.568,-98.755,-35.889
0.029,0.200,-0.256,44.434,-133.667,-42.053
0.058,0.112,-0.084,57.495,-152.893,-45.227
0.043,0.077,-0.005,62.866,-169.678,-46.631
-0.030,0.012,0.201,67.383,-204.834,-43.335
-0.039,0.029,0.397,68.787,-227.417,-37.964
-0.020,0.128,0.676,47.302,-256.592,-29.419
0.017,0.361,1.098,36.560,-247.070,-34.912
-0.016,0.269,0.959,54.810,-209.473,-64.758
-0.046,0.117,0.872,74.585,-205.933,-78.003
-0.077,-0.028,0.889,82.397,-235.291,-86.609
-0.161,-0.224,1.282,67.383,-251.038,-81.116
-0.188,-0.299,1.447,51.636,-246.704,-56.152
-0.200,-0.354,1.601,54.626,-236.999,-41.260
-0.188,-0.285,1.692,50.964,-214.539,-17.212
-0.167,0.043,1.875,37.231,-196.350,-10.681
-0.161,0.192,1.930,13.977,-151.001,-14.038
-0.184,0.145,1.935,22.827,-134.460,-18.799
-0.181,0.056,1.958,54.321,-124.817,-27.100
-0.159,-0.046,2.014,59.937,-120.544,-25.269
-0.140,-0.017,2.041,19.531,-92.896,-8.911
-0.122,0.161,1.942,-10.925,-65.002,-2.625
-0.117,0.212,1.856,-30.518,-27.954,-2.563
-0.120,0.226,1.832,-22.278,-23.376,-2.441
-0.133,0.246,1.824,-10.254,-12.878,0.549
-0.156,0.381,1.858,-16.785,-5.981,0.916
-0.169,0.492,1.907,-39.246,12.573,-7.996
-0.199,0.526,2.053,-45.349,26.489,-18.677
-0.226,0.463,2.106,-48.218,65.613,-40.039
-0.273,0.344,2.041,-47.180,89.783,-50.476
-0.280,0.311,1.926,-19.897,115.051,-42.969
-0.272,0.449,1.721,-8.911,113.647,-32.654
-0.273,0.447,1.717,-11.353,112.366,-31.189
-0.299,0.379,1.870,-49.622,132.446,-38.696
-0.301,0.353,1.866,-65.613,156.433,-42.297
-0.284,0.309,1.535,-57.556,204.163,-48.889
-0.274,0.249,1.345,-42.053,213.928,-50.903
-0.251,0.100,1.060,-24.170,212.158,-45.410
-0.238,0.037,0.928,-25.635,211.487,-36.560
-0.228,0.012,0.830,-51.147,219.116,-15.137
-0.165,0.162,0.914,-68.115,223.877,-9.155
-0.121,0.249,1.016,-63.965,246.704,-22.461
-0.109,0.066,0.789,-41.199,265.869,-36.072
-0.080,-0.120,0.482,-29.053,281.433,-36.804
0.100,-0.137,0.123,-51.270,264.465,-20.142
0.163,0.097,0.172,-84.229,202.332,9.644
0.199,0.423,0.327,-70.984,180.176,5.066
0.214,0.178,0.129,-36.926,168.518,-29.297
0.247,0.046,0.026,-33.325,165.588,-35.645
0.356,0.194,-0.022,-40.466,143.250,-16.113
0.390,0.306,0.011,-39.001,107.422,-7.263
0.436,0.334,0.006,-40.649,94.910,-11.902
0.454,0.334,-0.044,-46.631,81.299,-20.813
0.448,0.394,-0.141,-42.419,70.496,-25.757
0.408,0.385,-0.238,-18.677,31.799,-40.222
0.383,0.365,-0.291,-14.343,9.399,-44.922
0.337,0.326,-0.421,-16.602,-29.968,-46.021
0.313,0.291,-0.441,-21.179,-74.768,-39.307
0.251,0.355,-0.374,-24.109,-91.125,-36.194
0.212,0.386,-0.311,-8.972,-105.835,-42.480
0.130,0.282,-0.281,11.169,-109.436,-47.485
0.087,0.192,-0.352,36.804,-129.761,-45.837
0.013,0.047,-0.411,32.776,-150.635,-43.030
-0.036,-0.024,-0.359,15.930,-191.711,-34.363
-0.136,-0.095,-0.197,12.329,-209.473,-25.391
-0.179,-0.053,-0.043,16.235,-251.160,-8.667
-0.218,0.016,0.371,25.391,-270.325,-8.362
-0.234,-0.022,0.672,29.602,-279.358,-23.071
-0.251,-0.011,0.793,14.465,-270.386,-30.273
-0.289,0.064,1.099,-10.681,-245.911,-33.752
-0.283,0.127,1.248,20.630,-240.112,-29.724
-0.243,0.159,1.351,45.654,-245.789,-31.433
-0.242,0.154,1.349,60.547,-266.907,-32.166
-0.260,0.240,1.580,49.133,-272.949,-29.663
-0.263,0.234,1.651,64.575,-255.371,-31.250
-0.311,0.034,1.458,86.243,-244.751,-34.180
-0.339,0.010,1.468,84.473,-254.150,-29.968
-0.402,0.111,1.922,70.129,-255.554,-30.151
-0.407,0.066,2.067,83.740,-201.965,-49.377
-0.357,-0.198,1.825,102.783,-164.978,-57.678
-0.327,-0.315,1.644,85.022,-136.108,-52.917
-0.314,-0.263,1.712,49.500,-139.099,-41.138
-0.324,-0.141,1.805,6.165,-120.666,-22.400
-0.349,0.040,1.698,3.235,-98.450,-20.081
-0.354,0.052,1.585,9.033,-66.833,-23.926
-0.366,-0.060,1.392,13.916,-61.584,-23.865
-0.371,-0.078,1.295,10.193,-62.744,-14.893
-0.297,0.377,1.963,-7.690,3.418,29.053
-0.264,0.383,1.949,-2.625,20.386,22.583
-0.307,0.289,2.252,-39.124,23.437,14.038
-0.449,0.228,2.545,-96.863,58.472,-0.916
-0.495,0.165,2.439,-72.205,129.883,-4.089
-0.514,0.028,2.151,-60.730,152.893,-1.709
-0.516,0.025,2.114,-66.650,164.673,5.798
-0.509,0.082,1.984,-77.820,172.424,8.850
-0.544,0.038,1.841,-119.202,203.064,13.123
-0.564,-0.060,1.677,-141.479,215.210,16.907
-0.540,-0.018,1.620,-153.870,231.079,25.024
-0.527,0.153,1.348,-147.278,238.220,25.635
-0.522,0.232,1.144,-142.395,244.507,17.090
-0.510,0.239,0.768,-150.208,245.483,5.371
-0.477,0.121,0.608,-150.818,244.751,-18.188
-0.365,-0.078,0.297,-142.700,237.976,-21.667
-0.320,-0.112,0.177,-119.507,209.595,-18.616
-0.231,-0.090,0.081,-103.027,187.683,-15.747
-0.200,-0.028,0.127,-82.092,142.761,-11.475
-0.184,0.104,0.236,-80.261,133.423,-11.780
-0.177,0.123,0.185,-83.862,144.409,-15.564
-0.145,0.085,-0.058,-86.243,150.085,-15.503
-0.127,0.095,-0.136,-88.928,137.634,-6.531
-0.091,0.268,-0.186,-80.872,122.253,-2.258
-0.075,0.366,-0.219,-50.964,89.783,-9.644
-0.074,0.430,-0.329,-39.490,76.172,-19.531
-0.081,0.397,-0.404,-20.874,50.354,-35.950
-0.071,0.311,-0.527,-10.925,33.752,-40.710
-0.063,0.288,-0.569,7.690,-6.042,-45.044
-0.071,0.208,-0.681,11.658,-23.560,-46.509
-0.084,0.170,-0.705,5.371,-61.829,-41.260
-0.115,0.275,-0.584,4.822,-85.754,-36.316
-0.131,0.345,-0.492,18.616,-125.183,-40.405
-0.170,0.335,-0.361,29.907,-136.597,-49.561
-0.194,0.251,-0.320,58.594,-157.471,-68.054
-0.220,0.053,-0.205,68.848,-172.180,-72.327
-0.220,-0.027,-0.085,61.218,-209.229,-66.833
-0.211,0.062,0.323,45.898,-228.271,-58.289
-0.192,0.270,0.586,36.255,-260.559,-51.880
-0.108,0.542,0.948,55.054,-266.785,-64.209
-0.091,0.397,0.993,99.731,-257.751,-102.661
-0.139,-0.162,0.959,97.351,-259.705,-108.765
-0.195,-0.369,1.107,57.739,-305.908,-84.717
-0.227,-0.213,1.882,43.091,-334.290,-62.988
-0.196,0.040,2.285,48.828,-327.820,-42.542
-0.167,0.111,2.248,66.101,-285.767,-47.424
-0.162,0.022,2.001,59.937,-222.107,-47.119
-0.189,0.036,1.989,39.917,-213.562,-38.147
-0.212,0.072,2.079,34.912,-185.974,-23.010
-0.222,0.093,2.110,49.500,-164.307,-19.409
-0.218,0.124,2.089,64.270,-143.066,-17.944
-0.194,0.165,1.978,74.585,-106.018,-24.292
-0.190,0.156,1.924,66.406,-90.027,-27.649
-0.182,0.137,1.846,49.133,-60.669,-19.348
-0.179,0.121,1.791,49.622,-47.607,-11.780
-0.205,0.133,1.840,55.725,-31.250,0.671
-0.229,0.231,2.007,54.565,-28.687,6.409
-0.260,0.356,2.261,40.039,-7.019,7.019
-0.283,0.372,2.325,25.269,18.066,2.686
-0.339,0.553,2.363,3.479,72.144,-2.930
-0.363,0.592,2.292,7.568,97.351,-10.681
-0.389,0.519,2.210,10.132,145.630,-38.025
-0.442,0.272,2.210,2.258,169.189,-49.622
-0.467,0.278,2.258,-11.841,219.055,-59.021
-0.493,0.434,2.158,-12.512,248.596,-67.688
-0.514,0.231,1.934,-19.043,329.163,-97.961
-0.509,-0.248,1.469,-38.086,368.591,-94.604
-0.453,-0.147,1.313,-70.251,400.940,-56.335
-0.373,0.077,0.859,-69.275,405.640,-51.147
-0.352,-0.069,0.575,-73.853,420.776,-53.467
-0.222,-0.229,0.162,-94.849,419.556,-40.771
-0.104,-0.081,0.091,-125.427,381.714,-11.414
0.009,0.370,0.120,-123.352,356.140,-11.902
-0.018,0.429,0.051,-72.266,318.115,-48.279
0.022,0.104,-0.299,-45.410,294.617,-66.589
0.104,-0.005,-0.380,-32.837,212.280,-53.162
0.238,0.160,-0.266,-42.664,163.696,-35.950
0.244,0.243,-0.232,-50.476,93.262,-22.949
0.198,0.349,-0.319,-52.002,70.313,-25.208
0.176,0.339,-0.381,-43.579,20.386,-42.847
0.174,0.138,-0.356,-35.461,-11.780,-48.157
0.166,0.056,-0.283,-35.828,-62.561,-29.480
0.130,0.093,-0.249,-37.048,-74.890,-18.311
0.100,0.135,-0.276,-23.926,-93.140,-15.503
0.038,0.145,-0.321,-16.724,-105.591,-17.273
0.003,0.154,-0.317,-10.986,-127.991,-16.357
-0.093,-0.008,-0.325,-7.874,-137.756,-19.897
-0.160,-0.281,-0.400,-0.183,-168.884,-24.902
-0.188,-0.304,-0.351,18.127,-232.239,-5.554
-0.234,-0.113,-0.032,31.128,-267.822,2.625
-0.236,0.016,0.193,39.978,-318.298,5.981
-0.221,0.221,0.709,27.283,-324.707,1.160
-0.233,0.183,0.904,13.794,-297.180,-21.545
-0.222,0.032,1.101,18.799,-279.785,-29.419
-0.195,0.030,1.292,20.935,-280.090,-28.137
-0.106,-0.113,1.753,17.944,-279.297,-25.635
-0.067,-0.209,1.742,10.376,-264.587,-20.203
-0.042,-0.154,1.455,-15.991,-231.689,4.883
-0.042,-0.026,1.470,-19.470,-236.633,23.132
-0.083,0.247,1.707,-6.531,-237.915,24.719
-0.093,0.320,1.806,8.362,-231.750,19.592
-0.079,0.315,1.868,27.649,-199.280,-4.517
-0.045,0.128,1.815,28.015,-174.744,-14.282
-0.042,0.039,1.695,15.869,-129.395,-16.846
-0.066,0.117,1.460,13.245,-122.070,-12.268
-0.091,0.274,1.453,14.038,-128.845,-10.498
-0.151,0.248,1.569,19.165,-125.977,-20.081
-0.163,0.103,1.619,20.020,-104.004,-33.386
-0.174,0.044,1.641,13.733,-90.210,-29.663
-0.185,0.082,1.624,9.094,-61.829,-23.682
-0.195,0.015,1.546,15.747,-50.171,-25.146
-0.200,-0.004,1.486,19.104,-37.415,-21.301
-0.217,0.068,1.388,9.705,-33.447,-16.113
-0.222,0.108,1.359,-7.629,-23.743,-9.155
-0.232,0.098,1.270,-7.141,-17.395,-8.118
-0.244,0.055,1.202,3.784,-4.456,-4.395
-0.268,-0.016,1.053,10.437,0.061,-0.122
-0.278,-0.005,1.014,16.968,-1.221,11.047
-0.273,0.153,1.027,12.085,-4.456,14.282
-0.257,0.462,2.083,-41.138,-32.898,25.391
-0.273,0.501,2.163,-48.706,10.620,17.212
-0.327,0.556,2.402,-57.983,28.687,12.451
-0.381,0.590,2.562,-68.726,68.237,-1.770
-0.526,0.475,2.706,-61.890,94.971,-13.245
-0.583,0.327,2.670,-46.387,148.132,-31.067
-0.611,0.059,2.515,-44.434,169.128,-32.227
-0.606,0.019,2.446,-45.715,206.604,-22.644
-0.637,0.048,2.240,-45.105,231.506,-20.752
-0.666,0.004,2.019,-47.363,281.433,-23.743
-0.663,-0.100,1.557,-78.430,298.401,-14.832
-0.610,-0.144,1.149,-99.487,299.500,-7.812
-0.581,-0.142,0.948,-140.259,288.940,6.042
-0.548,0.029,0.686,-155.212,281.128,5.249
-0.506,0.050,0.597,-139.771,269.226,-23.804
-0.399,-0.078,0.406,-124.329,256.836,-31.555
-0.346,-0.125,0.336,-121.887,225.769,-31.311
-0.340,-0.114,0.291,-116.638,219.177,-24.902
-0.276,0.010,0.134,-115.356,221.741,-23.621
-0.255,0.057,0.031,-107.300,220.520,-25.391
-0.230,0.029,-0.183,-104.919,212.341,-26.794
-0.201,-0.001,-0.270,-107.910,171.875,-29.968
-0.109,-0.015,-0.325,-104.431,140.320,-30.396
-0.063,0.009,-0.278,-63.782,61.218,-26.428
-0.016,0.057,-0.215,-25.208,23.621,-20.081
-0.007,0.094,-0.233,24.963,-34.058,-2.563
0.016,0.172,-0.205,20.935,-54.932,2.991
0.033,0.172,-0.139,-8.850,-79.163,6.165
0.025,0.253,-0.136,-22.217,-82.275,10.864
0.028,0.350,-0.149,-33.142,-92.102,17.700
0.069,0.458,-0.060,-20.447,-103.455,11.475
0.069,0.453,-0.031,25.330,-128.113,-14.038
0.065,0.445,0.031,38.147,-141.724,-26.611
0.067,0.433,0.143,33.630,-162.537,-43.701
0.029,0.292,0.334,25.513,-161.560,-48.767
0.012,0.214,0.356,2.869,-150.330,-48.645
0.005,0.167,0.378,-10.559,-150.818,-43.457
0.008,0.225,0.459,-29.663,-171.326,-33.142
-0.007,0.301,0.664,-17.334,-181.519,-32.043
-0.014,0.263,0.684,34.302,-191.650,-35.583
-0.020,0.131,0.659,51.147,-200.134,-37.903
-0.018,0.075,0.741,39.185,-221.252,-36.987
0.015,0.086,1.166,26.489,-227.112,-32.471
0.023,0.124,1.359,30.273,-211.426,-26.184
0.023,0.176,1.474,41.626,-195.862,-28.259
0.023,0.193,1.490,51.758,-179.321,-31.982
0.030,0.220,1.609,46.204,-175.964,-29.480
0.029,0.233,1.685,26.245,-165.161,-20.874
0.005,0.214,1.797,19.531,-156.372,-17.700
-0.013,0.203,1.822,27.710,-138.733,-12.695
-0.026,0.240,1.897,41.321,-134.033,-11.414
-0.032,0.293,1.948,68.665,-119.324,-13.245
-0.058,0.303,1.993,77.271,-105.164,-17.334
-0.071,0.258,1.992,78.430,-88.623,-21.362
-0.079,0.246,2.015,44.373,-55.786,-20.874
-0.082,0.392,2.107,22.644,-37.537,-18.799
-0.087,0.435,2.134,8.484,7.812,-22.888
-0.077,0.439,2.083,15.137,30.090,-26.184
-0.077,0.478,2.041,33.203,58.350,-36.255
-0.111,0.488,1.990,33.569,68.237,-43.518
-0.139,0.490,2.051,-8.972,99.976,-48.889
-0.184,0.573,2.277,-38.025,127.747,-51.147
-0.215,0.574,2.279,-62.012,196.716,-69.153
-0.250,0.356,2.016,-62.683,224.426,-79.163
-0.238,0.288,1.835,-53.467,254.517,-78.674
-0.192,0.248,1.394,-38.879,262.512,-73.364
-0.168,0.205,1.123,-25.269,267.700,-65.918
-0.062,0.108,0.699,-33.386,259.216,-61.462
0.014,0.066,0.589,-60.059,226.868,-46.753
0.098,0.151,0.539,-72.754,211.060,-37.659
0.113,0.265,0.541,-76.843,198.730,-31.921
0.133,0.314,0.494,-47.546,187.256,-44.495
0.178,0.134,0.268,-30.151,183.228,-55.298
0.211,0.060,0.192,-30.457,162.048,-56.213
0.280,0.087,0.204,-41.748,147.156,-49.744
0.300,0.121,0.211,-53.833,128.235,-38.086
0.314,0.222,0.147,-49.316,121.521,-36.987
0.314,0.200,0.102,-35.828,99.854,-46.753
0.316,0.126,0.044,-36.316,88.135,-48.767
0.315,0.107,0.015,-40.100,63.110,-50.903
0.319,0.109,0.015,-36.743,46.387,-53.833
0.321,0.112,0.059,-12.817,10.681,-64.209
0.291,-0.013,0.130,1.770,-0.610,-61.646
0.270,-0.035,0.099,21.729,-5.310,-31.738
0.258,0.088,0.017,20.996,-8.545,-18.127
0.263,0.126,0.020,7.385,-22.339,-5.188
0.280,0.168,0.041,0.488,-26.611,-1.343
0.267,0.187,0.031,-1.404,-27.283,0.854
0.237,0.180,0.000,5.371,-25.146,-0.549
0.151,0.067,-0.011,5.981,-30.762,-0.427
0.114,0.000,0.001,8.301,-57.800,4.883
0.094,-0.086,-0.052,15.991,-79.041,6.958
0.079,-0.091,-0.046,27.222,-135.315,15.259
0.077,0.071,0.088,24.353,-160.645,20.874
0.076,0.180,0.178,6.714,-179.199,19.653
0.029,0.179,0.291,3.601,-175.903,11.963
-0.000,0.113,0.342,16.174,-184.326,-2.014
-0.057,-0.030,0.501,28.625,-200.317,-4.395
-0.058,-0.053,0.556,41.382,-219.177,-3.052
-0.041,-0.022,0.634,38.208,-259.033,5.188
-0.022,0.145,0.877,21.118,-268.799,8.972
-0.029,0.259,0.943,-5.371,-253.967,10.437
-0.075,0.486,0.997,-2.014,-244.995,4.822
-0.135,0.504,1.125,29.358,-255.859,-25.330
-0.214,0.241,1.576,45.044,-271.484,-39.551
-0.229,0.060,1.734,34.424,-278.198,-37.781
-0.255,0.016,1.853,13.855,-262.756,-22.644
-0.263,0.167,1.910,-3.479,-215.881,1.160
-0.252,0.395,2.065,6.348,-192.261,-4.700
-0.255,0.271,2.071,42.542,-142.029,-31.372
-0.248,0.055,1.918,46.936,-122.681,-33.997
-0.253,0.039,1.855,22.339,-100.037,-24.231
-0.286,0.054,1.766,10.437,-89.111,-18.005
-0.302,0.064,1.712,13.672,-64.758,-8.850
-0.322,0.083,1.536,23.437,-53.833,-7.141
-0.325,0.042,1.416,29.602,-40.894,-8.057
-0.316,0.027,1.277,18.616,-40.039,-5.127
-0.316,0.107,1.291,-7.874,-33.936,1.648
-0.330,0.231,1.310,-11.047,-24.048,-0.549
