aX,aY,aZ,gX,gY,gZ
0.225,-0.177,-0.261,-28.687,95.215,-88.074
0.294,0.006,-0.177,-20.691,79.529,-81.116
0.369,0.044,-0.133,-29.785,54.749,-67.688
0.471,0.196,-0.008,-35.889,46.570,-58.838
0.483,0.254,0.034,-48.401,40.588,-47.913
0.487,0.263,0.069,-56.519,38.757,-44.678
0.485,0.240,0.024,-42.053,29.724,-40.466
0.498,0.298,-0.142,-28.320,20.630,-38.757
0.506,0.285,-0.235,-14.099,-3.418,-36.438
0.516,0.213,-0.384,-13.367,-17.883,-33.020
0.510,0.285,-0.414,-25.208,-52.002,-22.156
0.485,0.442,-0.421,-31.006,-70.313,-20.508
0.431,0.418,-0.436,-24.536,-108.887,-24.658
0.320,0.320,-0.384,-14.771,-131.714,-28.198
0.287,0.275,-0.313,12.146,-181.213,-28.381
0.286,0.213,-0.227,27.283,-205.139,-26.001
0.280,0.292,-0.131,37.537,-254.578,-29.663
0.121,0.488,0.061,34.180,-273.682,-35.767
0.044,0.462,0.115,14.526,-298.462,-40.833
-0.027,0.197,0.346,-0.793,-310.181,-39.001
-0.071,0.004,0.504,-15.503,-327.515,-30.884
-0.157,-0.119,0.949,-24.414,-327.393,-13.123
-0.105,0.098,1.449,-19.226,-315.674,-5.737
-0.007,0.206,1.635,11.047,-270.996,-5.005
0.027,0.076,1.507,23.743,-245.056,-13.000
-0.088,-0.095,1.255,28.137,-218.384,-23.926
-0.102,-0.104,1.326,26.550,-208.313,-8.667
-0.015,-0.080,1.728,22.888,-193.542,0.732
0.002,-0.022,1.862,27.466,-140.320,10.071
0.019,0.244,1.767,38.025,-111.816,9.033
0.050,0.288,1.714,48.340,-69.336,-6.104
0.031,0.150,1.582,40.039,-53.040,-13.733
0.014,0.061,1.552,26.489,-28.931,-19.958
0.028,0.027,1.575,25.085,-19.531,-19.653
0.053,0.121,1.707,27.405,-2.014,-21.545
0.060,0.161,1.736,28.076,7.935,-25.391
0.063,0.209,1.768,23.987,28.748,-36.743
0.072,0.263,1.842,25.391,42.542,-41.809
0.084,0.243,1.843,37.659,78.125,-41.016
0.109,0.005,1.541,41.565,93.262,-36.438
0.119,-0.081,1.385,14.404,95.764,-23.743
0.135,-0.057,1.397,-1.099,91.492,-19.897
0.158,-0.072,1.430,-10.315,96.252,-22.095
0.172,-0.243,1.363,-8.362,103.394,-23.621
0.152,-0.365,1.235,5.249,112.061,-21.423
0.130,-0.527,0.976,7.263,108.704,-14.709
0.123,-0.566,0.883,-1.221,92.896,3.906
0.114,-0.725,0.787,-7.324,84.106,14.832
0.112,-0.853,0.784,-23.376,71.960,48.767
0.103,-1.057,0.956,-31.616,71.838,72.083
0.066,-1.056,1.051,-33.203,78.247,97.107
0.017,-1.016,1.045,-11.841,104.492,149.597
-0.083,-0.937,0.804,-5.798,116.516,179.626
-0.128,-0.856,0.676,-14.160,127.319,249.695
-0.166,-0.482,0.437,-19.165,126.099,283.203
-0.201,-0.215,0.317,-10.742,106.262,323.791
-0.230,0.264,0.276,1.587,85.449,330.749
-0.199,0.544,0.425,17.029,41.809,326.355
-0.130,1.114,0.807,13.489,29.602,313.293
-0.077,1.331,0.948,0.793,27.466,262.024
0.016,1.547,1.006,-0.244,32.898,225.708
0.039,1.583,0.870,-3.479,34.729,142.578
0.114,1.492,0.755,-21.545,23.926,104.797
0.165,1.320,0.851,-58.105,5.615,57.251
0.190,1.107,0.907,-52.551,5.554,43.457
0.178,1.142,0.859,-3.967,7.629,8.484
0.172,1.030,0.758,16.785,6.592,-10.986
0.168,0.894,0.750,26.672,2.747,-28.870
0.164,0.720,0.760,29.602,1.221,-31.128
0.167,0.637,0.749,34.302,-1.953,-30.884
0.156,0.457,0.733,29.480,-5.432,-26.794
0.160,0.393,0.756,18.433,-13.855,-14.587
0.185,0.372,0.854,14.709,-15.686,-8.972
0.193,0.389,0.937,6.653,-8.301,-2.502
0.200,0.361,0.914,10.376,0.671,-1.892
0.206,0.348,0.789,12.939,8.972,1.587
0.220,0.446,0.753,2.502,4.883,3.662
0.238,0.483,0.831,-13.489,3.174,0.061
0.272,0.394,0.813,-9.521,6.836,-2.686
0.284,0.352,0.754,2.625,4.517,-2.136
0.301,0.392,0.810,3.479,-1.526,-0.366
0.305,0.445,0.901,1.404,-5.066,-1.282
0.311,0.397,0.870,2.563,-0.793,-3.296
0.311,0.341,0.800,2.014,1.831,-3.601
0.309,0.330,0.777,-4.639,-5.676,0.916
0.318,0.426,0.916,-6.409,-10.315,1.465
0.325,0.431,0.975,-4.333,-7.019,-2.869
0.311,0.345,0.902,-3.357,-3.052,-3.113
0.303,0.363,0.883,-7.751,-4.822,-0.366
0.314,0.414,0.977,-10.620,-6.104,-0.488
0.315,0.384,0.991,-8.179,-0.549,-0.916
0.298,0.353,0.911,-4.272,2.563,-0.610
0.290,0.359,0.865,-2.502,1.953,0.671
0.287,0.376,0.852,-3.052,0.427,1.709
0.292,0.402,0.872,-2.258,0.183,1.587
0.294,0.395,0.853,-3.296,1.587,1.160
0.290,0.375,0.823,-5.310,2.075,1.770
0.293,0.406,0.850,-7.324,-0.488,3.845
0.296,0.433,0.872,-5.859,0.000,3.296
-0.213,1.223,2.241,14.038,-139.526,146.423
-0.173,1.462,2.518,-26.978,-47.119,107.544
-0.215,1.923,2.570,-48.157,5.859,78.491
-0.247,1.898,2.457,-52.124,74.829,-3.479
-0.305,1.631,2.316,-63.416,90.088,-45.898
-0.359,1.647,2.378,-118.958,111.755,-137.634
-0.377,1.361,2.337,-132.324,130.127,-190.857
-0.433,1.098,2.153,-144.775,174.194,-283.264
-0.623,0.982,2.004,-151.794,194.824,-312.073
-0.701,0.904,1.942,-122.925,245.300,-350.586
-0.675,0.300,1.374,-99.487,268.555,-349.609
-0.362,-0.201,1.252,-128.235,285.278,-296.509
-0.259,-0.313,1.277,-162.903,290.710,-257.385
-0.213,-0.224,0.528,-132.996,312.744,-206.116
-0.153,-0.173,0.138,-40.710,275.757,-206.421
-0.008,-0.213,-0.026,-13.367,241.943,-202.942
0.040,-0.212,-0.033,1.343,197.693,-168.274
0.098,-0.318,-0.252,-6.165,187.927,-142.334
0.139,-0.384,-0.432,-19.043,159.973,-103.760
0.238,-0.203,-0.441,-21.057,133.606,-94.177
0.267,-0.065,-0.381,-23.071,81.848,-77.271
0.306,0.049,-0.334,-25.146,62.988,-67.505
0.318,0.092,-0.354,-27.771,37.842,-52.551
0.303,0.221,-0.484,-30.884,27.710,-49.744
0.301,0.247,-0.497,-44.800,3.357,-44.739
0.320,0.218,-0.539,-45.044,-9.338,-40.283
0.330,0.196,-0.655,-33.813,-41.321,-33.264
0.298,0.161,-0.871,-35.217,-65.735,-30.273
0.286,0.138,-0.894,-38.208,-125.244,-19.958
0.271,0.284,-0.764,-39.124,-153.870,-14.954
0.298,0.466,-0.081,-61.279,-195.618,-16.357
0.353,0.481,0.245,-53.589,-197.510,-27.405
0.377,0.304,0.123,-25.208,-189.209,-34.729
0.303,0.237,-0.052,3.113,-208.435,-42.480
0.112,0.304,0.014,0.610,-236.206,-42.603
0.077,0.311,0.227,-26.917,-283.997,-39.124
0.085,0.139,0.877,-44.312,-291.992,-35.950
0.121,0.097,1.156,-41.016,-267.761,-27.771
0.240,0.145,1.402,-12.634,-243.408,-25.635
0.225,0.129,1.322,41.870,-200.012,-25.574
0.109,0.090,0.914,46.204,-191.650,-25.269
0.104,0.066,0.834,48.645,-208.801,-29.358
0.208,0.001,0.824,56.335,-220.825,-34.058
0.242,-0.025,0.888,36.377,-233.643,-40.527
0.304,-0.080,1.574,3.845,-224.243,-34.241
0.310,-0.024,1.884,-11.108,-151.489,-14.160
0.271,0.276,1.854,18.372,-108.643,-16.052
0.246,0.274,1.647,47.363,-63.965,-40.649
0.237,-0.012,1.532,25.085,-60.120,-46.753
0.255,-0.066,1.679,-6.287,-47.913,-43.884
0.283,-0.040,1.871,1.892,-33.325,-42.053
0.294,-0.024,1.873,20.935,-5.554,-38.635
0.314,-0.012,1.819,26.611,4.028,-38.635
0.312,-0.027,1.748,31.555,21.057,-39.612
0.320,-0.160,1.549,31.433,29.358,-39.551
0.326,-0.260,1.456,25.696,35.522,-37.781
0.320,-0.329,1.401,4.028,40.039,-24.841
0.310,-0.411,1.335,-0.793,40.710,-16.724
0.313,-0.420,1.317,-9.705,40.771,-0.793
0.299,-0.452,1.290,-15.259,43.396,7.568
0.279,-0.504,1.231,-16.541,53.345,25.208
0.239,-0.706,1.123,-17.090,56.213,36.377
0.236,-0.841,1.123,-21.057,60.547,70.618
0.195,-0.925,1.117,-16.907,65.002,91.370
0.140,-0.862,1.077,3.906,76.843,128.235
0.026,-0.782,0.906,13.855,82.886,143.250
-0.018,-0.788,0.750,21.667,86.853,182.251
-0.051,-0.702,0.573,17.395,82.031,210.144
-0.087,-0.554,0.569,13.855,75.745,240.479
-0.152,0.023,0.561,22.888,63.354,290.527
-0.146,0.439,0.631,28.625,55.847,299.805
-0.120,0.931,0.704,20.691,44.067,268.005
0.026,1.762,0.899,-4.089,41.016,223.572
0.137,1.601,1.026,-52.429,49.683,127.869
0.198,0.832,0.935,-58.411,58.533,106.140
0.180,0.801,0.851,-21.606,50.964,89.539
0.159,1.105,0.709,4.028,37.537,74.951
0.172,1.158,0.734,20.020,10.620,37.903
0.229,1.001,0.864,20.813,4.578,24.658
0.252,0.919,0.896,22.949,4.517,10.071
0.267,0.801,0.954,18.982,6.958,6.042
0.258,0.742,0.939,14.282,9.888,2.014
0.255,0.564,0.908,10.559,9.277,-7.629
0.261,0.508,0.898,10.498,6.226,-9.888
0.263,0.509,0.886,5.127,1.038,-12.207
0.302,0.440,0.955,0.427,-0.061,-15.320
0.325,0.340,0.961,-2.747,3.845,-16.479
0.329,0.275,0.862,-3.052,4.089,-12.146
0.319,0.290,0.852,-4.700,-1.648,-4.333
0.313,0.391,0.905,-6.104,-3.174,-3.662
0.317,0.456,0.927,-9.583,-1.038,-12.878
0.356,0.359,0.963,-12.268,2.747,-17.639
0.366,0.304,0.954,-12.817,10.315,-16.785
0.370,0.224,0.868,-8.972,11.841,-14.526
0.370,0.199,0.823,-4.761,11.475,-11.292
0.370,0.247,0.797,-5.005,7.812,-5.432
0.384,0.349,0.869,-9.827,7.324,-7.080
0.391,0.292,0.875,-14.221,14.343,-9.583
0.412,0.247,0.797,-11.230,16.052,-7.812
0.433,0.296,0.810,-10.071,10.193,-6.592
0.432,0.227,0.853,-10.681,8.911,-6.409
0.421,0.182,0.818,-2.625,9.949,-1.770
0.416,0.306,0.809,-2.319,7.568,-0.977
0.433,0.350,0.896,-10.864,6.226,-3.418
0.442,0.276,0.906,-8.301,10.254,-3.662
0.441,0.252,0.838,-3.296,12.756,-2.380
0.435,0.300,0.810,-4.333,5.737,2.930
0.432,0.320,0.843,-5.554,2.258,4.700
0.429,0.344,0.849,2.258,4.150,2.991
0.438,0.404,0.867,1.465,5.676,0.671
0.440,0.389,0.884,-8.423,9.949,-0.916
0.423,0.339,0.824,-6.409,11.963,-1.282
0.417,0.319,0.779,2.014,8.789,-2.380
0.406,0.331,0.779,1.526,3.845,-2.136
0.409,0.344,0.819,-1.099,-0.183,-2.075
0.415,0.354,0.863,-3.784,1.282,-3.357
0.418,0.334,0.845,0.549,5.920,-4.517
0.416,0.329,0.774,5.676,8.057,-5.859
0.417,0.317,0.740,1.221,3.601,-5.554
